2D Lennard-Jones system

1024 atoms
1 atom types

0.0 37.712361663282536 xlo xhi
0.0 37.712361663282536 ylo yhi
-0.5 0.5 zlo zhi

Masses

1 1.0

Atoms

1 1 0.0 0.0 0.0
2 1 0.0 1.1785113019775793 0.0
3 1 0.0 2.3570226039551585 0.0
4 1 0.0 3.5355339059327378 0.0
5 1 0.0 4.714045207910317 0.0
6 1 0.0 5.892556509887896 0.0
7 1 0.0 7.0710678118654755 0.0
8 1 0.0 8.249579113843055 0.0
9 1 0.0 9.428090415820634 0.0
10 1 0.0 10.606601717798213 0.0
11 1 0.0 11.785113019775793 0.0
12 1 0.0 12.963624321753372 0.0
13 1 0.0 14.142135623730951 0.0
14 1 0.0 15.32064692570853 0.0
15 1 0.0 16.49915822768611 0.0
16 1 0.0 17.67766952966369 0.0
17 1 0.0 18.856180831641268 0.0
18 1 0.0 20.034692133618847 0.0
19 1 0.0 21.213203435596427 0.0
20 1 0.0 22.391714737574006 0.0
21 1 0.0 23.570226039551585 0.0
22 1 0.0 24.748737341529164 0.0
23 1 0.0 25.927248643506744 0.0
24 1 0.0 27.105759945484323 0.0
25 1 0.0 28.284271247461902 0.0
26 1 0.0 29.46278254943948 0.0
27 1 0.0 30.64129385141706 0.0
28 1 0.0 31.81980515339464 0.0
29 1 0.0 32.99831645537222 0.0
30 1 0.0 34.1768277573498 0.0
31 1 0.0 35.35533905932738 0.0
32 1 0.0 36.53385036130496 0.0
33 1 1.1785113019775793 0.0 0.0
34 1 1.1785113019775793 1.1785113019775793 0.0
35 1 1.1785113019775793 2.3570226039551585 0.0
36 1 1.1785113019775793 3.5355339059327378 0.0
37 1 1.1785113019775793 4.714045207910317 0.0
38 1 1.1785113019775793 5.892556509887896 0.0
39 1 1.1785113019775793 7.0710678118654755 0.0
40 1 1.1785113019775793 8.249579113843055 0.0
41 1 1.1785113019775793 9.428090415820634 0.0
42 1 1.1785113019775793 10.606601717798213 0.0
43 1 1.1785113019775793 11.785113019775793 0.0
44 1 1.1785113019775793 12.963624321753372 0.0
45 1 1.1785113019775793 14.142135623730951 0.0
46 1 1.1785113019775793 15.32064692570853 0.0
47 1 1.1785113019775793 16.49915822768611 0.0
48 1 1.1785113019775793 17.67766952966369 0.0
49 1 1.1785113019775793 18.856180831641268 0.0
50 1 1.1785113019775793 20.034692133618847 0.0
51 1 1.1785113019775793 21.213203435596427 0.0
52 1 1.1785113019775793 22.391714737574006 0.0
53 1 1.1785113019775793 23.570226039551585 0.0
54 1 1.1785113019775793 24.748737341529164 0.0
55 1 1.1785113019775793 25.927248643506744 0.0
56 1 1.1785113019775793 27.105759945484323 0.0
57 1 1.1785113019775793 28.284271247461902 0.0
58 1 1.1785113019775793 29.46278254943948 0.0
59 1 1.1785113019775793 30.64129385141706 0.0
60 1 1.1785113019775793 31.81980515339464 0.0
61 1 1.1785113019775793 32.99831645537222 0.0
62 1 1.1785113019775793 34.1768277573498 0.0
63 1 1.1785113019775793 35.35533905932738 0.0
64 1 1.1785113019775793 36.53385036130496 0.0
65 1 2.3570226039551585 0.0 0.0
66 1 2.3570226039551585 1.1785113019775793 0.0
