file: LJGP, epsilon: 0.1, r0: 1.01
# Creating pair table LJGP with 301 points from 0.01 to 3.01

LJGP
N 301 R 0.01 3.01 FPRIME  1.56002001837493e+30  -0.0124354487576205   

      72  0.72                   37.1557890309142       739.277618538892     
      73  0.73                   30.4343502980489       609.342297654263     
      74  0.74                   24.8908514171262       502.870731473828     
      75  0.75                   20.3135284555858       415.450052992628     
      76  0.76                   16.5302412581022       343.53492870548      
      77  0.77                   13.4007256483907       284.269263911253     
      78  0.78                   10.8104292636549       235.346150888285     
      79  0.79                   8.66559320002528       194.897516723816     
      80  0.8                    6.88931670258239       161.40691138374      
      81  0.81                   5.4183998548254        133.640382558426     
      82  0.82                   4.20080376275319       110.591531072435     
      83  0.83                   3.19360221099894       91.4377176538753     
      84  0.84                   2.36132554955306       75.5050645349594     
      85  0.85                   1.67461843451439       62.2404129968987     
      86  0.86                   1.10914935156757       51.1887975849692     
      87  0.87                   0.644722630870984      41.9753071795614     
      88  0.88                   0.264553708048158      34.2904434876795     
      89  0.89                  -0.0453236947421043     27.8782747978177     
      90  0.9                   -0.296543533671585      22.5268291793855     
      91  0.91                  -0.498806658403765      18.0602859875761     
      92  0.92                  -0.660209439123906      14.3326146621337     
      93  0.93                  -0.787514826053558      11.2223808407566     
      94  0.94                  -0.886376353899738      8.62849594703849     
      95  0.95                  -0.961523596305027      6.4667309036475      
      96  0.96                  -1.01691596537044       4.66684997591482     
      97  0.97                  -1.05587045751291       3.17024891884515     
      98  0.98                  -1.08116790532748       1.92800409873345     
      99  0.99                  -1.09514145521305       0.899257272246667    
     100  1                     -1.09975031223975       0.049875156119873    
     101  1.01                  -1.09664124524326      -0.648665465216473    
     102  1.02                  -1.08719990103047      -1.22020699852618     
     103  1.03                  -1.07259361654925      -1.68468703957703     
     104  1.04                  -1.05380712559956      -2.05878741038762     
     105  1.05                  -1.03167231901093      -2.35647764164839     
     106  1.06                  -1.0068930235837       -2.58947036226196     
     107  1.07                  -0.980065606919413     -2.76760288353401     
     108  1.08                  -0.951696085614566     -2.89915671380926     
     109  1.09                  -0.922214307551367     -2.99112469109691     
     110  1.1                   -0.891985690657009     -3.04943377909737     
     111  1.11                  -0.861320926871001     -3.07913025613105     
     112  1.12                  -0.830483998235147     -3.0845329710274      
     113  1.13                  -0.799698799677843     -3.06935949090917     
     114  1.14                  -0.769154618370111     -3.03682927850591     
     115  1.15                  -0.739010681054888     -2.98974747479751     
     116  1.16                  -0.709399947391452     -2.93057239700623     
     117  1.17                  -0.680432298274722     -2.86146946877513     
     118  1.18                  -0.652197242654073     -2.78435396047734     
     119  1.19                  -0.624766244118321     -2.70092461908881     
     120  1.2                   -0.598194749082485     -2.61268999876784     
     121  1.21                  -0.572523981543087     -2.52098905818552     
     122  1.22                  -0.54778255485459      -2.4270073642549      
     123  1.23                  -0.523987938646912     -2.33179003172325     
     124  1.24                  -0.501147808696746     -2.23625233311429     
     125  1.25                  -0.479261299132212     -2.14118873375295     
     126  1.26                  -0.458320169636127     -2.04728094269754     
     127  1.27                  -0.43830989515514      -1.95510542322668     
     128  1.28                  -0.419210681848434     -1.86514067694072     
     129  1.29                  -0.40099841044128      -1.77777450415852     
     130  1.3                   -0.383645506602014     -1.69331135035617     
     131  1.31                  -0.367121737252014     -1.61197977367366     
     132  1.32                  -0.351394931668359     -1.53394001128922     
     133  1.33                  -0.336431626678344     -1.45929158154724     
     134  1.34                  -0.322197636018669     -1.38808083254166     
     135  1.35                  -0.308658544901619     -1.32030833451353     
     136  1.36                  -0.295780131878044     -1.2559360108249      
     137  1.37                  -0.283528721115683     -1.19489390823665     
     138  1.38                  -0.271871469146777     -1.13708651957479     
     139  1.39                  -0.260776590927441     -1.08239858855598     
     140  1.4                   -0.25021353065914      -1.03070034568539     
     141  1.41                  -0.240153083233766     -0.981852144109896    
     142  1.42                  -0.230567472376759     -0.935708483761685    
     143  1.43                  -0.221430391588298     -0.892121430016089    
     144  1.44                  -0.212717013840293     -0.850943448663897    
     145  1.45                  -0.204403975702471     -0.812029691794418    
     146  1.46                  -0.196469341173393     -0.775239778981919    
     147  1.47                  -0.188892550011884     -0.740439124958235    
     148  1.48                  -0.181654354830552     -0.707499868900304    
     149  1.49                  -0.174736750652828     -0.676301461850971    
     150  1.5                   -0.168122900072134     -0.646730967995041    
     151  1.51                  -0.161797056606067     -0.618683132945721    
     152  1.52                  -0.155744488325588     -0.592060268286183    
     153  1.53                  -0.149951403370301     -0.566771996769399    
     154  1.54                  -0.144404878543598     -0.542734897183595    
     155  1.55                  -0.139092791819348     -0.519872082269685    
     156  1.56                  -0.134003759286012     -0.498112737503119    
     157  1.57                  -0.129127076802747     -0.477391643239328    
     158  1.58                  -0.124452666441995     -0.457648697825423    
     159  1.59                  -0.119971027639333     -0.438828454903672    
     160  1.6                   -0.115673192858641     -0.420879684330917    
