2,-10.167903166824622
3,-10.02030022946853
4,-9.215817619383918
5,-9.141626509981883
6,-8.051342891134315
7,-7.363699809226385
8,-7.188943612519171
9,-6.615220011142106
10,-6.5689939204461005
11,-6.567767450778975
12,-6.4714700062076105
13,-6.103651818075568
14,-6.147712167612524
15,-6.025016900946751
16,-5.546564158569021
17,-5.628818307182366
18,-5.261967526396445
19,-5.214818935990577
20,-4.998419782912846
21,-4.810286880788098
22,-4.473801835050975
23,-4.556673703942674
24,-4.085109934896165
25,-3.9684425607085823
26,-3.4433897381838436
27,-3.49420164975487
28,-3.289176662675147
29,-3.1606421511505345
30,-2.631908220261677
31,-2.5110399447289344
32,-2.2670028483750078
33,-2.0948555959682285
34,-1.7893220309283686
35,-1.4916229248726036
36,-1.2549724263406432
37,-1.0062652755629333
38,-1.0349488282545087
39,-0.6863467481037583
40,-0.4360029614766057
41,0.0893606710204541
42,0.40174657352943355
43,0.09630029532446986
44,0.6482153024780513
45,1.017822224585291
46,1.3083499015957603
47,1.4136331487378315
48,1.552919194445075
49,1.627704139298714
50,1.9020627118632623
51,2.1789417921499554
52,2.382345539427327
53,2.409072040432853
54,2.838307691494538
55,3.0078845038920594
56,2.9227861647401054
57,3.1607578092272357
58,3.3189233787197168
59,3.3765580865633895
60,3.4900332612584863
61,3.570067636447159
62,3.5061629187578087
63,3.6787804038106695
64,3.941647956263584
65,3.9761388545134695
66,3.882190325014917
67,3.974327729542085
68,4.008630567673602
69,3.9836831744764947
70,4.046636557195997
71,4.141368506283702
72,4.091638544602348
73,4.086678023402782
74,4.026034407487391
75,4.091951173993681
76,4.040541827603665
77,4.129560401522385
78,4.148989726448896
79,4.23632258881169
20,-5.066541432518173
20,-4.813064214420521
21,-4.8612353770521795
18,-5.442982870733767
19,-5.366361382466457
20,-4.924688658699376
21,-4.6804348424169335
18,-5.313804732821896
19,-5.209016191251775
20,-5.1627613586309264
21,-4.971747412628788
18,-5.277760807147092
19,-5.043949913821189
20,-5.052693555519259
21,-4.93145478124495
18,-4.467602891808261
19,-4.329216955613227
20,-4.0963641651973255
21,-3.7587050677794
18,-5.4819411644772735
19,-5.113071210316495
20,-4.87754702210014
21,-4.948972213331808
18,-4.331467244174693
19,-4.335098609675231
20,-3.8486999269385858
21,-3.7648677462860425
18,-5.05757732215545
19,-4.814490404476657
20,-4.689960072759588
21,-4.579030049496527
18,-6.288819892425796
19,-6.1129383686261285
20,-5.936987813401268
21,-5.827215626710925
18,-5.398007239825163
19,-5.239063531031435
20,-5.128003653036563
21,-5.102456780372313
18,-6.701732327757494
19,-6.6414653344585
20,-6.464623628329737
21,-6.409700238152341
18,-7.466020005650822
19,-7.296490847361388
20,-7.336962306454221
21,-7.2798646710693165
18,-6.0630923971968835
19,-5.822394347927818
20,-5.330083876606931
21,-5.350764472210201
18,-7.574241238156795
19,-7.518601245554978
20,-7.484657889780654
21,-7.380300373262982
18,-7.1686482499843125
19,-6.933844829094679
20,-6.886309594721626
21,-6.475838629802455
18,-8.23001529054311
19,-8.007022738551749
20,-7.942743580558052
21,-7.885347467957952
18,-8.495631070632017
19,-8.427393201299205
20,-8.343507568347917
21,-8.014122883182711
18,-8.271978936444789
19,-8.237433998380213
20,-8.163030070704236
21,-8.218390184381782
18,-7.361749617554827
19,-7.426735771409702
20,-6.9457449488233225
21,-6.979049345525569
18,-8.119004876702204
19,-8.075570056849056
20,-8.061421471446096
21,-8.093612064313195
18,-8.864869943880908
19,-8.733461981879005
20,-8.500039906868592
21,-8.71229128747805
18,-8.515710108581807
19,-8.563933089774286
20,-8.512948732749225
21,-8.427797224832704
18,-10.131931765833984
19,-10.02693038133334
20,-9.926978634436223
21,-9.822558058592676
18,-8.331862806443949
19,-8.113562571543675
20,-8.51379075663308
21,-8.306890696040446
18,-9.991040297233656
19,-10.120490938177285
20,-9.944966165303281
21,-9.810855258385422
18,-9.269821362064002
19,-9.767775514577128
20,-9.364039844358832
21,-9.060811147688327
18,-10.437277616485236
19,-10.4027021680584
20,-10.44073102472183
21,-10.33689421612449
18,-10.731861061089997
19,-10.680196794869318
20,-10.636411340903544
21,-10.81416407937979
18,-11.132499241908626
19,-11.17621794539658
20,-11.195764996745561
21,-11.00433081000894
18,-11.201566004957954
19,-11.022608572352887
20,-10.935843890107401
21,-11.07380231192276
18,-4.337811094768649
19,-4.232680627061496
20,-3.956562768567365
21,-3.8843239539714336
