3000  3.1000  1.1100
3001  3.1000  1.1200
3002  3.1000  1.1300
3003  3.1000  1.1400
3004  3.1000  1.1500
3005  3.1000  1.1600
3006  3.1000  1.1700
3007  3.1000  1.1800
3008  3.1000  1.1900
3009  3.1000  1.2000
3010  3.1000  1.2100
3011  3.1000  1.2200
3012  3.1000  1.2300
3013  3.1000  1.2400
3014  3.1000  1.2500
3015  3.1000  1.2600
3016  3.1000  1.2700
3017  3.1000  1.2800
3018  3.1000  1.2900
3019  3.1000  1.3000
3020  3.1000  1.3100
3021  3.1000  1.3200
3022  3.1000  1.3300
3023  3.1000  1.3400
3024  3.1000  1.3500
3025  3.1000  1.3600
3026  3.1000  1.3700
3027  3.1000  1.3800
3028  3.1000  1.3900
3029  3.1000  1.4000
3030  3.1000  1.4100
3031  3.1000  1.4200
3032  3.1000  1.4300
3033  3.1000  1.4400
3034  3.1000  1.4500
3035  3.1000  1.4600
3036  3.1000  1.4700
3037  3.1000  1.4800
3038  3.1000  1.4900
3039  3.1000  1.5000
3040  3.1000  1.5100
3041  3.1000  1.5200
3042  3.1000  1.5300
3043  3.1000  1.5400
3044  3.1000  1.5500
3045  3.1000  1.5600
3046  3.1000  1.5700
3047  3.1000  1.5800
3048  3.1000  1.5900
3049  3.1000  1.6000
3050  3.1000  1.6100
3051  3.1000  1.6200
3052  3.1000  1.6300
3053  3.1000  1.6400
3054  3.1000  1.6500
3055  3.1000  1.6600
3056  3.1000  1.6700
3057  3.1000  1.6800
3058  3.1000  1.6900
3059  3.1000  1.7000
3060  3.1000  1.7100
3061  3.1000  1.7200
3062  3.1000  1.7300
3063  3.1000  1.7400
3064  3.1000  1.7500
3065  3.1000  1.7600
3066  3.1000  1.7700
3067  3.1000  1.7800
3068  3.1000  1.7900
3069  3.1000  1.8000
3070  3.1000  1.8100
3071  3.1000  1.8200
3072  3.1000  1.8300
3073  3.1000  1.8400
3074  3.1000  1.8500
3075  3.1000  1.8600
3076  3.1000  1.8700
3077  3.1000  1.8800
3078  3.1000  1.8900
3079  3.1000  1.9000
3080  3.1000  1.9100
3081  3.1000  1.9200
3082  3.1000  1.9300
3083  3.1000  1.9400
3084  3.1000  1.9500
3085  3.1000  1.9600
3086  3.1000  1.9700
3087  3.1000  1.9800
3088  3.1000  1.9900
3089  3.1000  2.0000
3090  3.1000  2.0100
3091  3.1000  2.0200
3092  3.1000  2.0300
3093  3.1000  2.0400
3094  3.1000  2.0500
3095  3.1000  2.0600
3096  3.1000  2.0700
3097  3.1000  2.0800
3098  3.1000  2.0900
3099  3.1000  2.1000
3100  3.2000  1.1100
3101  3.2000  1.1200
3102  3.2000  1.1300
3103  3.2000  1.1400
3104  3.2000  1.1500
3105  3.2000  1.1600
3106  3.2000  1.1700
3107  3.2000  1.1800
3108  3.2000  1.1900
3109  3.2000  1.2000
3110  3.2000  1.2100
3111  3.2000  1.2200
3112  3.2000  1.2300
3113  3.2000  1.2400
3114  3.2000  1.2500
3115  3.2000  1.2600
3116  3.2000  1.2700
